ZipCode,ZipCode_Frequency
13057,0.0009186103863480928
11778,0.0009167768326827274
10805,0.0009149432790173619
14219,0.0009094426180212656
14411,0.0009076090643559001
10567,0.0009057755106905346
11752,0.0009039419570251692
10980,0.0009021084033598038
12771,0.0009002748496944382
14830,0.0008984412960290728
11217,0.0008984412960290728
11782,0.0008947741886983419
12831,0.0008947741886983419
14559,0.0008892735277022455
11364,0.0008892735277022455
11755,0.0008782722057100529
11961,0.0008746050983793219
12549,0.0008691044373832255
13203,0.0008617702227217638
13413,0.0008617702227217638
11716,0.0008617702227217638
11222,0.0008581031153910328
14228,0.0008526024543949364
14760,0.0008416011324027437
10901,0.0008397675787373783
10603,0.0008361004714066473
13219,0.0008324333640759165
11713,0.000830599810410551
10990,0.000830599810410551
11426,0.0008287662567451855
11232,0.0008287662567451855
10019,0.000810430720091531
13031,0.000810430720091531
12701,0.0008049300590954346
12566,0.0008012629517647037
11361,0.0007994293980993383
10918,0.0007975958444339728
11104,0.0007884280761071455
14214,0.0007865945224417801
13492,0.0007865945224417801
13210,0.0007847609687764147
12095,0.0007810938614456837
11050,0.0007810938614456837
10553,0.0007774267541149528
11767,0.000770092539453491
13357,0.000770092539453491
13820,0.0007554241101305674
13850,0.0007517570027998365
14622,0.000749923449134471
11231,0.0007480898954691055
13032,0.0007462563418037401
14534,0.0007444227881383747
10606,0.0007425892344730091
10128,0.0007425892344730091
11780,0.0007425892344730091
11530,0.0007407556808076437
10023,0.0007407556808076437
12209,0.0007352550198115473
14608,0.0007334214661461819
11702,0.0007334214661461819
13165,0.0007334214661461819
14301,0.000729754358815451
10992,0.0007242536978193546
14425,0.0007242536978193546
10470,0.0007242536978193546
14605,0.0007224201441539892
12803,0.0007205865904886238
10924,0.0007187530368232582
10965,0.0007169194831578928
11768,0.0007169194831578928
13340,0.0007150859294925274
11733,0.0007132523758271619
11764,0.0007114188221617964
14607,0.000709585268496431
12202,0.000709585268496431
13421,0.0007077517148310655
14519,0.0007059181611657001
11946,0.0007059181611657001
10927,0.0007022510538349691
11694,0.0007004175001696037
10923,0.0006985839465042383
10960,0.0006967503928388728
12953,0.0006949168391735073
14004,0.0006930832855081419
14006,0.0006912497318427765
10016,0.0006839155171813146
12414,0.0006802484098505838
13041,0.0006802484098505838
14901,0.0006784148561852182
12569,0.0006784148561852182
14052,0.0006784148561852182
14526,0.0006765813025198528
13215,0.0006674135341930255
11693,0.0006674135341930255
10970,0.0006674135341930255
12828,0.0006674135341930255
14051,0.0006637464268622946
13815,0.0006619128731969291
11518,0.0006582457658661983
10036,0.0006564122122008328
10307,0.0006564122122008328
10543,0.0006545786585354673
12188,0.0006527451048701019
13036,0.0006472444438740055
14208,0.0006399102292125437
07105,0.0006399102292125437
14586,0.0006380766755471782
14063,0.0006380766755471782
12054,0.0006307424608857164
11415,0.000628908907220351
14103,0.000628908907220351
12561,0.00062524179988962
11766,0.00062524179988962
11934,0.0006215746925588892
11792,0.0006197411388935237
11769,0.0006179075852281583
12019,0.0006087398169013309
11747,0.0006069062632359655
11791,0.0006050727095706001
10024,0.0005977384949091382
13827,0.0005922378339130419
13148,0.0005904042802476764
12307,0.0005867371729169456
10708,0.0005867371729169456
10474,0.00058490361925158
11004,0.0005794029582554837
14212,0.0005739022972593873
10605,0.0005610674216018291
10001,0.0005592338679364637
10523,0.0005555667606057328
10583,0.0005537332069403673
11937,0.0005518996532750019
10471,0.0005500660996096364
14204,0.0005463989922789055
13365,0.0005463989922789055
14810,0.00054456543861354
10930,0.00054456543861354
14843,0.0005427318849481746
14618,0.0005408983312828092
13676,0.0005372312239520782
13904,0.0005372312239520782
13211,0.0005353976702867128
10920,0.0005353976702867128
10579,0.0005335641166213473
14610,0.0005335641166213473
06810,0.0005317305629559819
14467,0.0005298970092906164
14001,0.000528063455625251
14564,0.000528063455625251
10011,0.000528063455625251
12721,0.0005262299019598855
10604,0.0005243963482945201
12210,0.0005207292409637891
14482,0.0005188956872984237
11789,0.0005115614726369619
11790,0.0005115614726369619
14522,0.0005115614726369619
13224,0.0005060608116408655
13642,0.0005005601506447692
13037,0.0004987265969794037
11360,0.0004950594896486728
14059,0.0004950594896486728
14470,0.0004932259359833074
14141,0.0004913923823179418
13350,0.0004913923823179418
14092,0.0004895588286525764
10989,0.00048772527498721095
14085,0.00048589172132184553
14527,0.00048405816765648005
10549,0.00048405816765648005
14903,0.00048405816765648005
14428,0.0004822246139911146
11362,0.0004822246139911146
14201,0.0004785575066603837
10028,0.0004767239529950182
14047,0.0004767239529950182
07002,0.0004748903993296528
14464,0.0004748903993296528
11558,0.0004748903993296528
14437,0.0004748903993296528
11705,0.0004693897383335564
14502,0.00046755618466819094
07093,0.00046755618466819094
12204,0.00046205552367209457
10003,0.00046022197000672915
12570,0.00046022197000672915
13619,0.00046022197000672915
14057,0.0004583884163413637
12033,0.0004583884163413637
12822,0.00045655486267599826
12158,0.0004547213090106328
11249,0.0004528877553452673
11933,0.0004528877553452673
12198,0.0004528877553452673
10601,0.0004510542016799019
14445,0.0004510542016799019
13104,0.0004492206480145364
13323,0.00044738709434917094
11596,0.00044738709434917094
13166,0.0004455535406838055
12540,0.0004455535406838055
14489,0.00044371998701844004
13029,0.00043821932602234367
12972,0.00043821932602234367
12571,0.00043821932602234367
12754,0.00043821932602234367
10993,0.00043821932602234367
11980,0.00043638577235697825
12563,0.00043638577235697825
07087,0.0004345522186916128
11366,0.0004327186650262473
12061,0.0004327186650262473
11777,0.0004327186650262473
13135,0.00042355089669942003
12986,0.0004217173430340546
12428,0.00041621668203795824
12018,0.00041438312837259277
10520,0.0004125495747072273
13073,0.00041071602104186187
13617,0.00041071602104186187
10021,0.00041071602104186187
10607,0.0004088824673764964
10530,0.0004088824673764964
11096,0.0004088824673764964
10528,0.0004088824673764964
14514,0.000407048913711131
14011,0.000407048913711131
14905,0.0004052153600457655
07305,0.0004052153600457655
10547,0.0004052153600457655
07666,0.0004052153600457655
13309,0.00040338180638040003
10707,0.0004015482527150346
13142,0.0004015482527150346
13316,0.00039971469904966913
11740,0.00039971469904966913
12992,0.00039971469904966913
14432,0.00039421403805357276
14625,0.00039054693072284187
13077,0.0003887133770574764
12009,0.0003887133770574764
07306,0.00038687982339211097
11786,0.00038687982339211097
10994,0.0003850462697267455
12184,0.00038321271606138
12143,0.0003813791623960146
14589,0.0003813791623960146
10038,0.0003813791623960146
11565,0.0003795456087306491
14414,0.0003795456087306491
14136,0.00037587850139991823
07304,0.00037587850139991823
12542,0.00037587850139991823
07601,0.00037404494773455275
14569,0.00037221139406918733
12211,0.00037037784040382186
12790,0.00037037784040382186
13865,0.0003685442867384564
13214,0.0003685442867384564
12983,0.0003685442867384564
13066,0.00036671073307309096
07047,0.00036671073307309096
06902,0.00036671073307309096
12305,0.00036671073307309096
13403,0.0003593765184116291
14031,0.00035387585741553275
14870,0.00035387585741553275
13114,0.00035387585741553275
13367,0.00035204230375016733
08857,0.00035204230375016733
12962,0.00035020875008480185
13140,0.0003483751964194364
14222,0.0003483751964194364
12832,0.00034654164275407096
10522,0.00034654164275407096
06811,0.00034654164275407096
14892,0.0003447080890887055
11968,0.0003447080890887055
12522,0.00034287453542334006
13732,0.00034287453542334006
10962,0.0003410409817579746
12564,0.0003410409817579746
10952,0.0003392074280926091
07726,0.0003373738744272437
14009,0.0003373738744272437
10010,0.0003373738744272437
14203,0.0003373738744272437
14895,0.0003373738744272437
12043,0.0003373738744272437
14070,0.00033370676709651274
13118,0.00033003965976578185
12543,0.00033003965976578185
14867,0.00032637255243505095
13339,0.00032637255243505095
18337,0.0003245389987696855
13074,0.00032270544510432005
11771,0.00032270544510432005
12025,0.0003208718914389546
14036,0.0003208718914389546
12446,0.0003208718914389546
11940,0.0003190383377735891
14132,0.0003190383377735891
14303,0.0003172047841082237
11709,0.0003172047841082237
14568,0.0003153712304428582
12887,0.0003135376767774928
14108,0.0003135376767774928
13354,0.0003135376767774928
13202,0.0003135376767774928
14590,0.00030987056944676184
07036,0.0003080370157813964
10709,0.0003080370157813964
11749,0.0003080370157813964
14209,0.0003080370157813964
13407,0.0003080370157813964
14551,0.00030620346211603094
12572,0.00030620346211603094
10570,0.00030436990845066547
14510,0.00030436990845066547
12827,0.00030253635478530005
13778,0.00030070280111993457
12170,0.00030070280111993457
14469,0.00030070280111993457
11021,0.00030070280111993457
13605,0.0002970356937892037
12518,0.0002970356937892037
11715,0.0002970356937892037
10958,0.0002970356937892037
10595,0.0002952021401238382
12582,0.0002952021401238382
14032,0.0002952021401238382
12123,0.0002952021401238382
10921,0.0002933685864584728
10022,0.0002933685864584728
14505,0.0002933685864584728
10065,0.0002933685864584728
13460,0.0002915350327931073
13030,0.0002915350327931073
13132,0.00028970147912774183
12946,0.00028970147912774183
13082,0.0002878679254623764
07024,0.0002878679254623764
07621,0.00028603437179701094
14131,0.00028603437179701094
14472,0.00028603437179701094
14433,0.00028420081813164546
10928,0.00028420081813164546
14886,0.00028420081813164546
13078,0.00028420081813164546
11577,0.00028236726446628004
12594,0.00027870015713554915
14787,0.00027686660347018367
07083,0.00027686660347018367
12051,0.00027686660347018367
13856,0.0002750330498048182
13080,0.0002750330498048182
10913,0.0002750330498048182
06606,0.0002731994961394528
07111,0.0002731994961394528
13084,0.0002731994961394528
13308,0.0002713659424740873
07104,0.0002713659424740873
13159,0.0002713659424740873
14532,0.0002713659424740873
11796,0.0002713659424740873
10916,0.0002713659424740873
10998,0.0002695323888087218
14105,0.0002695323888087218
11514,0.0002676988351433564
13833,0.0002676988351433564
13438,0.0002676988351433564
13838,0.00026586528147799093
13456,0.00026586528147799093
12083,0.00026586528147799093
13803,0.0002640317278126255
14733,0.0002640317278126255
13417,0.0002640317278126255
13116,0.0002640317278126255
12186,0.0002640317278126255
12077,0.00026219817414726003
13452,0.00026219817414726003
11971,0.00026036462048189456
14487,0.00026036462048189456
07307,0.00025853106681652914
12159,0.00025853106681652914
18301,0.00025853106681652914
11545,0.00025853106681652914
12413,0.00025853106681652914
14614,0.00025669751315116366
10963,0.00025669751315116366
06812,0.0002548639594857982
10983,0.0002548639594857982
11030,0.0002548639594857982
12834,0.0002548639594857982
14530,0.00025303040582043277
12944,0.00025303040582043277
13053,0.0002511968521550673
13830,0.0002511968521550673
10926,0.0002511968521550673
14779,0.00024936329848970187
13035,0.00024936329848970187
11952,0.00024936329848970187
12885,0.00024936329848970187
14067,0.0002475297448243364
13033,0.0002456961911589709
14871,0.0002456961911589709
13068,0.00024386263749360548
13478,0.00024386263749360548
07302,0.00024386263749360548
10018,0.00024202908382824003
13795,0.00024019553016287458
14125,0.00024019553016287458
11942,0.00024019553016287458
10803,0.00024019553016287458
11507,0.00024019553016287458
13167,0.00024019553016287458
13733,0.0002383619764975091
14546,0.00023652842283214366
10925,0.00023652842283214366
12015,0.00023652842283214366
12547,0.00023652842283214366
14548,0.00023652842283214366
10017,0.0002346948691667782
10532,0.0002346948691667782
14801,0.0002346948691667782
07003,0.0002346948691667782
13108,0.00023286131550141276
07747,0.00023286131550141276
14042,0.00023286131550141276
12443,0.00023286131550141276
11955,0.00023286131550141276
13862,0.00023286131550141276
18302,0.00023286131550141276
14891,0.00023102776183604729
11719,0.00023102776183604729
10013,0.00022919420817068184
14111,0.00022919420817068184
14174,0.00022919420817068184
13748,0.0002273606545053164
14068,0.0002273606545053164
14423,0.0002273606545053164
12449,0.00022552710083995094
14080,0.00022552710083995094
12580,0.00022552710083995094
07032,0.00022369354717458547
12758,0.00022369354717458547
13634,0.00022369354717458547
10536,0.00022185999350922002
07107,0.00022185999350922002
10804,0.00022185999350922002
11557,0.00022002643984385457
14837,0.00022002643984385457
10014,0.00022002643984385457
07631,0.00022002643984385457
14454,0.00022002643984385457
12053,0.00022002643984385457
07017,0.00021819288617848912
12846,0.00021819288617848912
13461,0.00021819288617848912
18466,0.00021819288617848912
12487,0.00021635933251312365
14572,0.00021635933251312365
13471,0.00021635933251312365
10075,0.00021635933251312365
14883,0.00021635933251312365
14750,0.00021635933251312365
10507,0.0002145257788477582
13624,0.0002145257788477582
14727,0.0002145257788477582
13131,0.0002145257788477582
14737,0.0002145257788477582
12833,0.00021269222518239275
12545,0.00021269222518239275
13476,0.00021269222518239275
14706,0.00021269222518239275
12404,0.0002108586715170273
13811,0.0002108586715170273
11430,0.0002108586715170273
12871,0.0002108586715170273
14025,0.00020902511785166183
13667,0.00020902511785166183
13491,0.00020902511785166183
11598,0.00020902511785166183
14062,0.00020719156418629638
14416,0.00020719156418629638
12966,0.00020719156418629638
11721,0.00020535801052093094
12845,0.00020535801052093094
13849,0.00020535801052093094
13743,0.00020535801052093094
13787,0.00020535801052093094
12775,0.0002035244568555655
07728,0.0002035244568555655
13480,0.0002035244568555655
11560,0.00020169090319020001
10464,0.00019985734952483457
14719,0.00019985734952483457
07730,0.00019802379585946912
12084,0.00019802379585946912
13363,0.00019802379585946912
10510,0.00019802379585946912
10580,0.00019619024219410367
12531,0.00019619024219410367
13637,0.00019619024219410367
14512,0.00019619024219410367
12458,0.0001943566885287382
12072,0.0001943566885287382
11516,0.0001943566885287382
12466,0.00019252313486337275
11753,0.00019252313486337275
07018,0.00019252313486337275
12090,0.00019252313486337275
13040,0.0001906895811980073
11697,0.0001906895811980073
11576,0.0001906895811980073
10044,0.0001906895811980073
14485,0.0001906895811980073
12809,0.0001906895811980073
07106,0.00018885602753264185
14821,0.00018885602753264185
10533,0.00018702247386727638
10589,0.00018702247386727638
10548,0.00018702247386727638
07109,0.00018702247386727638
07628,0.00018702247386727638
12183,0.00018518892020191093
13329,0.00018518892020191093
13691,0.00018518892020191093
07055,0.00018518892020191093
12451,0.00018518892020191093
10706,0.00018518892020191093
12883,0.00018335536653654548
13825,0.00018335536653654548
14882,0.00018335536653654548
12117,0.00018335536653654548
13658,0.00018335536653654548
12919,0.00018152181287118
12575,0.00018152181287118
14738,0.00018152181287118
14772,0.00017968825920581456
10974,0.00017968825920581456
06614,0.00017968825920581456
11935,0.00017968825920581456
10012,0.00017968825920581456
07010,0.00017968825920581456
11804,0.00017968825920581456
13317,0.00017968825920581456
14823,0.00017968825920581456
12525,0.0001778547055404491
14812,0.0001778547055404491
12134,0.0001778547055404491
07202,0.0001778547055404491
12520,0.00017602115187508366
12157,0.00017602115187508366
11236.0,0.00017602115187508366
07103,0.00017602115187508366
12788,0.0001741875982097182
10594,0.0001741875982097182
98188,0.0001741875982097182
12074,0.0001741875982097182
10537,0.0001741875982097182
13164,0.0001741875982097182
10560,0.00017235404454435274
12526,0.00017235404454435274
13152,0.00017235404454435274
13060,0.00017235404454435274
10524,0.00017235404454435274
12075,0.00017235404454435274
13495,0.00017235404454435274
11963,0.00017235404454435274
10516,0.00017235404454435274
08859,0.00017235404454435274
12148,0.0001705204908789873
07030,0.0001705204908789873
14521,0.0001705204908789873
13101,0.0001705204908789873
10538,0.0001705204908789873
12918,0.0001705204908789873
10590,0.00016868693721362185
07052,0.00016868693721362185
12154,0.00016868693721362185
13146,0.00016868693721362185
18360,0.00016501982988289092
14716,0.00016501982988289092
12912,0.00016501982988289092
14034,0.00016501982988289092
14098,0.00016318627621752547
12779,0.00016318627621752547
07410,0.00016318627621752547
08879,0.00016318627621752547
10511,0.00016318627621752547
13736,0.00016135272255216003
12926,0.00016135272255216003
07644,0.00016135272255216003
13120,0.00016135272255216003
07065,0.00016135272255216003
13411,0.00016135272255216003
14172,0.00015951916888679455
12816,0.00015951916888679455
11706.0,0.00015951916888679455
14525,0.00015951916888679455
13753,0.00015951916888679455
12196,0.00015951916888679455
07112,0.0001576856152214291
14739,0.0001576856152214291
12149,0.0001576856152214291
13656,0.0001576856152214291
07011,0.0001576856152214291
14865,0.0001576856152214291
12138,0.00015585206155606366
12850,0.00015585206155606366
11208.0,0.00015585206155606366
13606,0.00015585206155606366
13746,0.00015585206155606366
12068,0.0001540185078906982
13409,0.0001540185078906982
13143,0.0001540185078906982
12577,0.0001540185078906982
12921,0.00015218495422533273
13424,0.00015218495422533273
18840,0.00015218495422533273
11559,0.00015218495422533273
11234.0,0.00015218495422533273
12122,0.00015218495422533273
13044,0.00015218495422533273
10973,0.00015218495422533273
14710,0.00015218495422533273
13613,0.00015218495422533273
10986,0.00015218495422533273
07731,0.00015218495422533273
12981,0.00015035140055996729
10502,0.00015035140055996729
10984,0.00015035140055996729
13332,0.00015035140055996729
07407,0.00015035140055996729
07203,0.00015035140055996729
07675,0.00014851784689460184
07094,0.00014851784689460184
11207.0,0.00014851784689460184
13160,0.00014851784689460184
08816,0.00014851784689460184
07748,0.00014851784689460184
14058,0.0001466842932292364
10940.0,0.0001466842932292364
12780,0.0001466842932292364
12581,0.0001466842932292364
12958,0.0001466842932292364
13034,0.0001466842932292364
13416,0.0001466842932292364
13042,0.0001466842932292364
14541,0.00014485073956387092
14604,0.00014485073956387092
13668,0.00014485073956387092
11434.0,0.00014485073956387092
12865,0.00014485073956387092
12523,0.00014301718589850547
14476,0.00014301718589850547
14543,0.00014301718589850547
12737,0.00014301718589850547
13612,0.00014301718589850547
12027,0.00014301718589850547
12094,0.00014301718589850547
11978,0.00014301718589850547
14040,0.00014301718589850547
07208,0.00014301718589850547
13346,0.00014301718589850547
13326,0.00014301718589850547
14517,0.00014301718589850547
14838,0.00014118363223314002
12548,0.00014118363223314002
14504,0.00014118363223314002
11203.0,0.00014118363223314002
13754,0.00014118363223314002
12835,0.00014118363223314002
11944,0.00014118363223314002
14138,0.00014118363223314002
12567,0.00014118363223314002
06905,0.00013935007856777457
07430,0.00013935007856777457
14561,0.00013935007856777457
11212.0,0.00013935007856777457
11797,0.00013935007856777457
14712,0.00013935007856777457
10588,0.0001375165249024091
14747,0.0001375165249024091
12037,0.0001375165249024091
07029,0.0001375165249024091
13648,0.0001375165249024091
14171,0.0001375165249024091
16701,0.0001375165249024091
14813,0.0001375165249024091
08861,0.0001375165249024091
12916,0.0001375165249024091
12859,0.00013568297123704365
14202,0.00013568297123704365
13076,0.00013568297123704365
13490,0.00013568297123704365
13697,0.00013568297123704365
06516,0.00013568297123704365
13324,0.0001338494175716782
12550.0,0.0001338494175716782
13797,0.0001338494175716782
14847,0.0001338494175716782
06776,0.0001338494175716782
14807,0.0001338494175716782
14427,0.0001338494175716782
07646,0.0001338494175716782
14005,0.0001338494175716782
18336,0.0001338494175716782
07108,0.00013201586390631275
12066,0.00013201586390631275
13431,0.00013201586390631275
06830,0.00013201586390631275
07660,0.00013201586390631275
14471,0.00013201586390631275
11363,0.00013018231024094728
11954,0.00013018231024094728
10462.0,0.00013018231024094728
14170,0.00013018231024094728
12207,0.00013018231024094728
13734,0.00013018231024094728
11717.0,0.00012834875657558183
14782,0.00012834875657558183
13673,0.00012834875657558183
13646,0.00012834875657558183
07201,0.00012834875657558183
11732,0.00012834875657558183
06604,0.00012651520291021638
11579,0.00012651520291021638
14755,0.00012651520291021638
08873,0.00012651520291021638
14422,0.00012651520291021638
13654,0.00012651520291021638
12514,0.00012651520291021638
14770,0.00012651520291021638
12431,0.00012651520291021638
06610,0.00012651520291021638
10504,0.00012651520291021638
13660,0.00012468164924485094
13652,0.00012468164924485094
99999,0.00012468164924485094
14715,0.00012468164924485094
13493,0.00012468164924485094
14139,0.00012468164924485094
08527,0.00012468164924485094
10314.0,0.00012468164924485094
12056,0.00012468164924485094
07086,0.00012468164924485094
